ID,LONGITUDE,LATITUDE,NOM_INTERSECTION,SIGNALISATION
101111,-71.23776229813176,46.82658184693597,"De L'Espinay, Rue    /   D'Assise, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101112,-71.2385915156375,46.82623791895208,"De L'Espinay, Rue    /   Cadillac, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101113,-71.23953142361988,46.8260497911544,"De L'Espinay, Rue    /   Jeanne-Mance, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101114,-71.2403409627179,46.82573413740573,"De L'Espinay, Rue    /   Guyenne, Avenue de    --   Québec",Arrêts obligatoires sur toutes les approches
101115,-71.24167961486054,46.824978788693855,"De L'Espinay, Rue    /   De Meulles, Rue    --   Québec",Arrêts obligatoires sur toutes les approches + brigadier scolaire
101116,-71.24240005809617,46.824415118408076,"De L'Espinay, Rue    /   François-1er, Avenue    --   Québec",Arrêts obligatoires sur toutes les approches
101118,-71.20797713979191,46.84013633291915,"D'Estimauville, Avenue ( Côté Est )   /   Av. D'Estimauville, Sortie 24, Bretelle    --   Québec",Arrêts obligatoires sur la rue est-ouest
101121,-71.21300970640243,46.843708106315965,"D'Estimauville, Avenue ( Côté Ouest )   /   Montmorency, Boulevard    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101122,-71.21558211412457,46.84572505153595,"D'Estimauville, Avenue    /   Galeries de la Canardière, Stationnement    /   Monseigneur-Gauthier, Boulevard    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique
101124,-71.27816567867778,46.81274440268842,"Étamines, Rue des    /   Cassis, Rue des    /   Père-Lelièvre-des-Étamines, Lien piétonnier    --   Québec",Arrêts obligatoires sur toutes les approches
101125,-71.31935318991263,46.8537994482796,"Explorateurs, Rue des    /   Ancêtres, Avenue des    --   Québec",Aucun contrôle
101126,-71.25907177825454,46.79392693610463,"Eymard, Rue    /   Garnier, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101127,-71.25845668656297,46.79341412366626,"Eymard, Rue    /   Frontenac, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101128,-71.25715719517547,46.79230368804539,"Eymard, Rue    /   Marie-Rollet, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101129,-71.2565606464197,46.79179536679389,"Eymard, Rue    /   Barrin, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101130,-71.25595901444962,46.791263721210925,"Eymard, Rue    /   De Longueuil, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101131,-71.25534957999169,46.79073714393628,"Eymard, Rue    /   Maréchal-Foch, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101132,-71.25475414984497,46.79022672759521,"Eymard, Rue    /   De Callières, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101133,-71.25416603476268,46.78970750637659,"Eymard, Rue    /   De Repentigny, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101134,-71.20739304199235,46.81418212330466,"Fabrique, Côte de la    /   Jardins, Rue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101136,-71.30519161212449,46.837608042298214,"Félicité-Angers, Rue    /   Anne-Barbel, Rue ( Côté Est )   /   Anne-Barbel, Rue ( Côté Ouest )   /   Cécile-Vallerand, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101137,-71.30393867250869,46.83916571940758,"Félicité-Angers, Rue    /   Jeanne-Lavery, Rue ( Côté Nord )   --   Québec",Arrêts obligatoires sur la rue est-ouest
101138,-71.32609695624855,46.82307806907011,"Faribault, Rue    /   Forestier, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101139,-71.32735483598289,46.822999836855175,"Faribault, Rue    /   Forestier, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101141,-71.32355686646842,46.85592304289446,"Farinière, Rue de la    /   Jourdain, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101142,-71.3045277185084,46.79884446228816,"Sémaphore, Avenue du    /   Fatima, Avenue de    --   Québec",Arrêts obligatoires sur la rue sud-nord
101143,-71.30559767808447,46.79957829618469,"Fatima, Avenue de    /   Boileau, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101144,-71.30631141303255,46.80009453245691,"Fatima, Avenue de    /   Saint-Jude, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101145,-71.30889374791795,46.8019558901912,"Fatima, Avenue de    /   Colmont, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101146,-71.30939401252455,46.80231179681077,"Fatima, Avenue de    /   Pie-X, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101147,-71.31007346132358,46.80280575183053,"Fatima, Avenue de    /   Maria-Goretti, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101148,-71.31099270750263,46.803437412506874,"Fatima, Avenue de    /   De Tonnancour, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101149,-71.31213695645958,46.80406628182185,"Fatima, Avenue de    /   Jacques-Crépeault, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101150,-71.31344253979026,46.885897975656285,"Faune, Rue de la ( Côté Sud )   /   Rue de la Faune, Sortie 154, Bretelle    --   Québec",Signaux lumineux + phase de virage à gauche
101151,-71.32083011201478,46.80685802197333,"Fillon, Avenue    /   Bacqueville, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101152,-71.29274809338965,46.844043109917656,"Émile-Fleury, Rue    /   Monfet, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101153,-71.2482331302001,46.82004766587026,"Fleur-de-Lys, Rue    /   Irma-LeVasseur, Rue    --   Québec",Aucun contrôle
101154,-71.30521528767277,46.84057139823047,"Francine-McKenzie, Rue    /   Adéla-Lessard, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101155,-71.31739626462323,46.8517688561976,"Fondateurs, Rue des    /   Explorateurs, Rue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101156,-71.32523090150428,46.82154262117388,"Fontenelle, Boulevard    /   Jacques-Ibert, Avenue    --   Québec",Arrêts obligatoires sur toutes les approches
101157,-71.32607932167375,46.82116708146835,"Fontenelle, Boulevard    /   Erlanger, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101158,-71.32692318702541,46.82079270189405,"Fontenelle, Boulevard    /   Duclaux, Carré    --   Québec",Arrêts obligatoires sur toutes les approches
101159,-71.32779524453265,46.82039955258011,"Fontenelle, Boulevard    /   Carrel, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101160,-71.32874168990924,46.81998676760293,"Fontenelle, Boulevard    /   Banville, Avenue    --   Québec",Arrêts obligatoires sur toutes les approches + brigadier scolaire
101161,-71.32959529231066,46.819415384345305,"Fontenelle, Boulevard    /   Antoine-Baumé, Carré    --   Québec",Arrêts obligatoires sur la rue sud-nord
101162,-71.33033719529739,46.81887226209889,"Fontenelle, Boulevard    /   Antoine-Baumé, Carré    --   Québec",Arrêts obligatoires sur la rue sud-nord
101163,-71.31303577884199,46.804590689545115,"Foucault, Rue    /   Fatima, Avenue de    --   Québec",Arrêts obligatoires sur toutes les approches
101164,-71.31417035720074,46.80415250479518,"Foucault, Rue    /   Masson, Boulevard    --   Québec",Arrêts obligatoires sur la rue est-ouest
101165,-71.32412820403525,46.82035423357283,"Nicolas-Fouquet, Avenue    /   Gobert, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101166,-71.32921059786,46.85874086001686,"Foyer, Rue du    /   Dominique-Bertrand, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101167,-71.3297569869796,46.859303670351295,"Foyer, Rue du    /   Lucille-Teasdale, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101168,-71.33011064694533,46.85969221324911,"Foyer, Rue du    /   Beauvais, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101169,-71.33030380360083,46.859893463967275,"Foyer, Rue du    /   Thomas-Pope, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101170,-71.33085021593125,46.860456268822745,"Foyer, Rue du    /   Raymond-Lasnier, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101171,-71.30193626006572,46.842037508621054,"La Fraîcheur, Rue    /   Liret, Rue    /   Pierre-Beaudin, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101172,-71.2308982851206,46.8057711239969,"Franciscains, Rue des    /   Père-Hiral, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101173,-71.23287882831752,46.80480384018995,"Franciscains, Rue des    /   Alverne, Avenue de l'    --   Québec",Arrêts obligatoires sur la rue est-ouest
101174,-71.23477933056175,46.80386658002552,"Franciscains, Rue des    /   Désy, Avenue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101175,-71.2306818308091,46.80907294821009,"Franklin, Rue    /   Signaï, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101176,-71.23502280805374,46.80651428156538,"Franklin, Rue    /   Saint-Germain, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101177,-71.24005822681774,46.82357356716752,"François-1er, Avenue    /   Bibaud, Rue    --   Québec",Aucun contrôle
101178,-71.24075137601059,46.82380053337723,"François-1er, Avenue    /   Julien, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101179,-71.24146298746102,46.824032431755676,"François-1er, Avenue    /   Papineau, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101180,-71.24299733495994,46.824755948340176,"François-1er, Avenue    /   Acadie, Rue de l'    --   Québec",Arrêts obligatoires sur toutes les approches
101181,-71.2432581263219,46.824895174530724,"François-1er, Avenue    /   Le Jeune, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101182,-71.24396425278663,46.82527868207449,"François-1er, Avenue    /   De La Martinière, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101183,-71.24467294479601,46.82567734545612,"François-1er, Avenue    /   De Lanaudière, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101184,-71.2259178078889,46.80369681412342,"Cartier, Avenue    /   Fraser, Rue    --   Québec",Aucun contrôle
101185,-71.2276899622916,46.802646150056184,"Fraser, Rue    /   De Bourlamaque, Avenue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101186,-71.22900775880291,46.801909269626925,"Fraser, Rue    /   Érables, Avenue des    --   Québec",Arrêts obligatoires sur la rue est-ouest
101187,-71.22998560946857,46.80133102641369,"Fraser, Rue    /   Parc, Avenue du    --   Québec",Arrêts obligatoires sur toutes les approches
101188,-71.23235744276798,46.79999841959247,"Fraser, Rue    /   Moncton, Avenue    --   Québec",Arrêts obligatoires sur toutes les approches
101189,-71.23350153106901,46.7993523467444,"Fraser, Rue    /   Brown, Avenue    --   Québec",Arrêts obligatoires sur toutes les approches
101190,-71.30976622679401,46.79974679973799,"François-Villon, Rue    /   De Vigny, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101191,-71.31093214648621,46.799905932185375,"François-Villon, Rue    /   Verlaine, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101192,-71.31158691715837,46.799442049857866,"François-Villon, Rue    /   De Vigny, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101193,-71.28554658833815,46.84546045033248,"Groseilles, Rue des    /   Gabarit, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101194,-71.36842831973452,46.84070975957189,"Gadbois, Rue    /   Camélia, Rue du    --   Québec",Arrêts obligatoires sur la rue est-ouest
101195,-71.30146359728577,46.835919074973326,"Galeries, Boulevard des    /   Thérèse-Casgrain, Rue    --   Québec",Aucun contrôle
101196,-71.29634454099018,46.80240790952527,"Galilée, Avenue    /   Newton, Avenue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101197,-71.29936133595508,46.80456290789446,"Galilée, Avenue    /   Diesel, Avenue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101198,-71.22274934235523,46.80275708358186,"Grande Allée Est,    /   De Salaberry, Avenue    /   Grande Allée Ouest, ( Côté Nord )   --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101199,-71.222314901656,46.8030118339045,"Grande Allée Est,    /   Galipeault, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101200,-71.22129299390036,46.803598763613124,"Grande Allée Est,    /   Louis-St-Laurent, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101201,-71.22064761944421,46.803978438482936,"Grande Allée Est,    /   Turnbull, Avenue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique
101202,-71.21978033191004,46.80448004847963,"Grande Allée Est,    /   Taché, Avenue ( Côté Est )   --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101203,-71.21967095968479,46.804541120209066,"Grande Allée Est,    /   Claire-Fontaine, Rue de    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique
101204,-71.21870242363197,46.80508949669441,"Grande Allée Est,    /   Amérique-Française, Rue de l'    --   Québec",Arrêts obligatoires sur la rue sud-nord
101205,-71.21799005610914,46.80550335415557,"Grande Allée Est,    /   De Senezergues, Rue    /   Général-De Montcalm, Cours du ( Côté Est )   /   Général-De Montcalm, Cours du ( Côté Ouest )   --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique
101206,-71.21703676178983,46.806038940366385,"Grande Allée Est,    /   De La Chevrotière, Rue    --   Québec",Aucun contrôle
101207,-71.21540199310421,46.80697073595065,"Grande Allée Est,    /   D'Artigny, Rue    /   George-V Ouest, Place    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101208,-71.2143580262137,46.80756840185093,"Grande Allée Est,    /   George-V Est, Place    /   Parlementaires, Rue des    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101209,-71.21243145476254,46.808703477174305,"Grande Allée Est,    /   George-VI, Avenue    --   Québec",Aucun contrôle
101210,-71.2119724011112,46.80900084014111,"Grande Allée Est,    /   Honoré-Mercier, Avenue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101211,-71.22338920209637,46.802385528392044,"Grande Allée Ouest,    /   Briand, Avenue    /   Grande Allée Est, ( Côté Sud )   --   Québec",Arrêts obligatoires sur la rue sud-nord
101212,-71.22391154946483,46.80208539780645,"Grande Allée Ouest,    /   Cartier, Avenue    --   Québec",Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.
101213,-71.225703142737,46.80103940935311,"Grande Allée Ouest,    /   De Bourlamaque, Avenue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique
101214,-71.22602488327522,46.800848929757336,"Grande Allée Ouest,    /   Wolfe-Montcalm, Avenue    --   Québec",Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.
101215,-71.27698103616375,46.81390994703104,"Gardénia, Rue du    /   Port-Louis, Rue de    --   Québec",Arrêts obligatoires sur toutes les approches
101216,-71.27795166661825,46.8149452367099,"Gardénia, Rue du    /   Balsamines, Rue des    /   Primevères, Rue des    --   Québec",Arrêts obligatoires sur la rue est-ouest
101217,-71.20719803033543,46.814637340713354,"Garneau, Rue    /   Ferland, Rue    --   Québec",Aucun contrôle
101218,-71.20771350036168,46.814659164532024,"Garneau, Rue    /   Saint-Flavien, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101219,-71.2080832276977,46.81467226162377,"Garneau, Rue    /   Christie, Rue    --   Québec",Aucun contrôle
101220,-71.25561819297484,46.79577115410288,"Garnier, Rue    /   Père-Pelletier, Avenue du    --   Québec",Aucun contrôle
101221,-71.2606487053902,46.7930478872085,"Garnier, Rue    /   Vimy, Avenue de ( Côté Est )   --   Québec",Arrêts obligatoires sur toutes les approches
101222,-71.36664770669529,46.84263733421233,"Gastonguay, Boulevard    /   Vanier, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101223,-71.36809894870142,46.841782269510894,"Gastonguay, Boulevard    /   Lauriers, Rue des    --   Québec",Arrêts obligatoires sur toutes les approches
101224,-71.36899928574742,46.84126315666237,"Gastonguay, Boulevard    /   Gadbois, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101226,-71.36426335113438,46.83298262150137,"Georges-Émile-Lapalme, Rue    /   Maurice-Bellemare, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101227,-71.36353867823152,46.83247908435239,"Georges-Émile-Lapalme, Rue    /   Blain, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101228,-71.36282149961106,46.831981009873616,"Georges-Émile-Lapalme, Rue    /   Maurice-Bellemare, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101229,-71.27949644250562,46.84735920063849,"Gerbier, Rue du    /   Grand-Jardin, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101230,-71.27771353166638,46.848034737842625,"Gîte, Rue du    /   Gerbier, Rue du    /   Grand-Jardin, Rue du    --   Québec",Arrêts obligatoires sur la rue est-ouest
101231,-71.2770703572322,46.84757686428272,"Gîte, Rue du    /   Grès, Rue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101232,-71.27809472140571,46.84633840298041,"Gîte, Rue du    /   Gélinottes, Rue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101233,-71.2790462066394,46.84607965507299,"Gîte, Rue du    /   Gélinottes, Rue des    /   Grès, Rue des    --   Québec",Arrêts obligatoires sur toutes les approches
101234,-71.2154488101794,46.81366636092762,"Glacis, Rue des    /   Soeurs-de-la-Charité, Rue des    --   Québec",Arrêts obligatoires sur la rue est-ouest
101235,-71.21513470390487,46.81334403066508,"Glacis, Rue des    /   Richelieu, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101236,-71.21471129964486,46.8129028738788,"Glacis, Rue des    /   D'Youville, Place    --   Québec",Arrêts obligatoires sur la rue sud-nord
101237,-71.38025708940062,46.85167538592316,"Glorieux, Rue du    /   Gourdeau, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101238,-71.3809872074795,46.85221854694181,"Glorieux, Rue du    /   Golf, Rue du    --   Québec",Arrêts obligatoires sur toutes les approches
101239,-71.38173074674202,46.85277959260681,"Glorieux, Rue du    /   D'Estrées, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101240,-71.38235540835888,46.85328757167989,"Glorieux, Rue du    /   Bériault, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101241,-71.38306421118179,46.854127763600076,"Glorieux, Rue du    /   Bériault, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101242,-71.3837680184372,46.854662113327365,"Glorieux, Rue du    /   D'Estrées, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101243,-71.23728468805406,46.83837086854746,"Godbout Est, Rue    /   Tadoussac, Rue de    --   Québec",Aucun contrôle
101244,-71.2405456715066,46.83686812410369,"Godbout, Rue    /   2e, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101245,-71.22040848753176,46.819447589399,"Goélands, Rue des    /   Trois-Mâts, Rue des    --   Québec",Arrêts obligatoires sur la rue est-ouest
101246,-71.38011738360385,46.85275602396624,"Golf, Rue du    /   John-F.-Kennedy, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101247,-71.38252478471884,46.85155368303119,"Golf, Rue du    /   Beaubien, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101248,-71.38596132971367,46.85246803774401,"Golf, Rue du    /   Pontchartrain, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101249,-71.38691442564605,46.85369635217032,"Golf, Rue du    /   Marianne, Rue de la    --   Québec",Arrêts obligatoires sur toutes les approches
101250,-71.38816562093491,46.85460234514988,"Golf, Rue du    /   Paul-Kane, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101251,-71.3893270927185,46.855465542088346,"Golf, Rue du    /   Marianne, Rue de la    --   Québec",Aucun contrôle
101252,-71.32106576219508,46.813195155915636,"De Goncourt, Rue    /   Chatrian, Avenue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101253,-71.38006653900287,46.84964367227553,"Gourdeau, Rue    /   Jacquelin, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101254,-71.38104881345463,46.8511744943733,"Gourdeau, Rue    /   Jacquelin, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101255,-71.21424099035458,46.81708860469263,"Gare-du-Palais, Rue de la    /   Saint-Nicolas, Rue    --   Québec",Aucun contrôle
101256,-71.27254796415033,46.83753871033247,"Gradins, Boulevard des    /   Rocailles, Rue des    --   Québec",Arrêts obligatoires sur toutes les approches
101257,-71.27632884501647,46.84151679194619,"Gradins, Boulevard des    /   Tournelles, Rue des    --   Québec",Arrêts obligatoires sur toutes les approches
101258,-71.28013091697044,46.845607443295,"Gradins, Boulevard des    /   Gîte, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101259,-71.28121169636572,46.846767340636,"Gradins, Boulevard des    /   Gerbier, Rue du    --   Québec",Arrêts obligatoires sur la rue est-ouest
101260,-71.28311020493659,46.85011340896022,"Gradins, Boulevard des    /   Léo-Lessard, Rue    /   Mathieu-Da Costa, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101261,-71.28365771364957,46.850684249903935,"Gradins, Boulevard des    /   La Madelon, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101262,-71.28419100603756,46.85125868516006,"Gradins, Boulevard des    /   Marelle, Rue de la    --   Québec",Arrêts obligatoires sur la rue est-ouest
101263,-71.31783936065561,46.81373281517945,"Grandbois, Avenue    /   Chevalier, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101264,-71.31770441824374,46.81400625376151,"Grandbois, Avenue    /   Pascale-France, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101265,-71.28347844186956,46.84326077335738,"Griffon, Rue du    /   Gabarit, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101266,-71.28248870258943,46.84371002093889,"Griffon, Rue du    /   Gerbes, Avenue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101267,-71.28356822075223,46.846102406486736,"Griffon, Rue du    /   Groseilles, Rue des    --   Québec",Aucun contrôle
101269,-71.28594545372289,46.804871844796985,"Grand-Tronc, Rue du    /   Lafleur, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101270,-71.2868441122927,46.80551298976709,"Grand-Tronc, Rue du    /   Fonderie, Rue de la    --   Québec",Arrêts obligatoires sur la rue est-ouest
101271,-71.37767326767946,46.850840572710396,"Guérin, Avenue    /   John-F.-Kennedy, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101272,-71.37845203912086,46.850348794749216,"Guérin, Avenue    /   Glorieux, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101273,-71.3790830495875,46.849642233529174,"Guérin, Avenue    /   Gourdeau, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101274,-71.24939724963227,46.81265512851318,"Guyart, Rue    /   Courcelette, Rue de    --   Québec",Arrêts obligatoires sur la rue sud-nord
101275,-71.25094096398848,46.81177126128922,"Guyart, Rue    /   Garagonthié, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101276,-71.2179325575013,46.81892879685945,"Grands-Vents, Rue des    /   Drave, Rue de la    --   Québec",Arrêts obligatoires sur la rue sud-nord
101277,-71.38429267454772,46.84268389204818,"Haendel, Rue    /   Liszt, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101278,-71.28089112702703,46.81053624792151,"Hallé, Rue    /   Sainte-Élisabeth, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101279,-71.28156857561645,46.80967280796858,"Hallé, Rue    /   Croissant-de-la-Lune, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101280,-71.28209292654661,46.80937650068882,"Hallé, Rue    /   Croissant-de-la-Lune, Rue du    /   Rageot, Rue    --   Québec",Arrêts obligatoires sur toutes les approches
101281,-71.3248349471569,46.81234681625003,"Halte, Rue de la    /   Étape, Rue de l'    --   Québec",Arrêts obligatoires sur toutes les approches
101282,-71.32619574183639,46.81301193039778,"Halte, Rue de la    /   Baladins, Rue des    --   Québec",Arrêts obligatoires sur la rue sud-nord
101283,-71.32681243086566,46.8126496535349,"Halte, Rue de la    /   Étape, Rue de l'    --   Québec",Arrêts obligatoires sur toutes les approches
101284,-71.32755087981386,46.81216060610829,"Halte, Rue de la    /   Parcours, Rue du    --   Québec",Arrêts obligatoires sur la rue sud-nord
101285,-71.208139445233,46.815537727204855,"Hamel, Rue    /   Charlevoix, Rue    --   Québec",Aucun contrôle
101286,-71.26309305855666,46.790512125920216,"Hélène-Boullé, Rue    /   Painchaud, Avenue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101287,-71.20165946194695,46.834543862748895,"Henri-Bourassa, Boulevard ( Côté Nord )   /   Ressac, Rue du    --   Québec",Arrêts obligatoires sur toutes les approches
101288,-71.21122822807165,46.83080606233816,"Henri-Bourassa, Boulevard ( Côté Nord )   /   Aut. 440 E, Ste-Anne-de-Beaupré, Bretelle    --   Québec",Arrêts obligatoires sur la rue sud-nord
101289,-71.21720107543112,46.83123581205123,"Henri-Bourassa, Boulevard ( Côté Est )   /   Boulevard Henri-Bourassa, Bretelle    --   Québec",Arrêts obligatoires sur la rue sud-nord
101292,-71.22165987742147,46.8338144460349,"Henri-Bourassa, Boulevard ( Côté Est )   /   Division équipement Secteur Est, Stationnement    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101293,-71.2233440060712,46.83454565380692,"Henri-Bourassa, Boulevard ( Côté Est )   /   Canardière, Chemin de la ( Côté Sud )   --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101294,-71.22598975307585,46.836036072689055,"Henri-Bourassa, Boulevard ( Côté Est )   /   18e, Rue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101295,-71.2290600717785,46.838218999471685,"Henri-Bourassa, Boulevard ( Côté Est )   /   22e, Rue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101296,-71.23204191867963,46.84038064241269,"Henri-Bourassa, Boulevard ( Côté Est )   /   24e, Rue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101298,-71.23305922938945,46.84088528692248,"Henri-Bourassa, Boulevard ( Côté Ouest )   /   Mont-Thabor, Avenue du    --   Québec",Arrêts obligatoires sur la rue est-ouest
101299,-71.23508429997896,46.84265216651329,"Henri-Bourassa, Boulevard ( Côté Est )   /   26e, Rue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101300,-71.23759628030535,46.8461362282341,"Henri-Bourassa, Boulevard ( Côté Est )   /   Antoine-Silvy, Rue    /   41e Est, Rue    --   Québec",Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche
101302,-71.35011997989002,46.83374387712662,"Henry-Deyglun, Rue    /   Fauvet, Rue    --   Québec",Arrêts obligatoires sur la rue sud-nord
101303,-71.20503913198296,46.815613976162496,"Hébert, Rue    /   Monseigneur-De Laval, Rue    --   Québec",Arrêts obligatoires sur la rue est-ouest
101304,-71.20630549861767,46.8154403377812,"Hébert, Rue    /   Ménagerie, Rue de la    --   Québec",Arrêts obligatoires sur la rue sud-nord
101310,-71.32472668814718,46.8010368569872,"Henri-IV, Autoroute ( Côté Ouest )   /   Aut. 73 S, 40 O, Pierre-Laporte, Bretelle    --   Québec",Cédez seulement
101319,-71.36527049115234,46.82305251425132,"Henri-IV, Autoroute ( Côté Est )   /   Aut. 573 Nord, Val-Bélair, Bretelle    --   Québec",Cédez seulement
